-- Logs begin at Thu 2022-09-29 11:40:16 UTC, end at Thu 2022-09-29 13:00:32 UTC. --
Sep 29 12:38:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 29 12:38:22 ubuntu dstat.sh[91998]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 29 12:38:22 ubuntu dstat.sh[91998]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 29 12:56:19 ubuntu dstat.sh[91998]: 29-09 12:56:19|  1   0  97   0   0|3149M  242M  189M 4262M|  13k 4685 |   0   184k|   0  12.0 |1036  1358 |0.15 0.64 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:20 ubuntu dstat.sh[91998]: 29-09 12:56:20|  1   1  97   0   0|3149M  242M  189M 4262M|  35k 3889 |   0    40k|   0  4.00 |1320  1870 |0.15 0.64 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:21 ubuntu dstat.sh[91998]: 29-09 12:56:21| 10   4  84   0   0|3175M  215M  189M 4262M|  11k 5027 |   0     0 |   0     0 |1626  3245 |0.15 0.64 0.92|1.0   0  32|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:22 ubuntu dstat.sh[91998]: 29-09 12:56:22|  3   1  95   0   0|3148M  243M  189M 4262M|  11k 5935 |   0     0 |   0     0 |1085  1668 |0.15 0.64 0.92|  0   0 2.0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:23 ubuntu dstat.sh[91998]: 29-09 12:56:23|  2   0  97   0   0|3148M  243M  189M 4262M|8349  4453 |   0     0 |   0     0 | 967  1333 |0.15 0.64 0.92|  0   0 2.0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:24 ubuntu dstat.sh[91998]: 29-09 12:56:24|  2   0  97   0   0|3148M  243M  189M 4262M|  12k 6874 |   0   120k|   0  12.0 |1011  1417 |0.14 0.63 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:25 ubuntu dstat.sh[91998]: 29-09 12:56:25|  2   1  97   0   0|3148M  243M  189M 4262M|9021  5419 |   0    92k|   0  9.01 |1086  1600 |0.14 0.63 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:26 ubuntu dstat.sh[91998]: 29-09 12:56:26|  1   0  97   0   0|3148M  243M  189M 4262M|  10k 4526 |   0    36k|   0  4.00 |1037  1431 |0.14 0.63 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:27 ubuntu dstat.sh[91998]: 29-09 12:56:27|  4   0  95   0   0|3148M  243M  189M 4262M|  25k   23k|   0     0 |   0     0 |1111  1676 |0.14 0.63 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:28 ubuntu dstat.sh[91998]: 29-09 12:56:28|  1   1  97   0   0|3148M  243M  189M 4262M|8192  4629 |   0    92k|   0  12.0 |1188  1725 |0.14 0.63 0.92|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:29 ubuntu dstat.sh[91998]: 29-09 12:56:29|  2   0  96   0   0|3147M  243M  189M 4263M|  14k 9652 |   0  1532k|   0   227 |1515  1461 |0.13 0.62 0.91|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:30 ubuntu dstat.sh[91998]: 29-09 12:56:30|  2   0  98   0   0|3148M  243M  189M 4263M|  37k 4001 |   0     0 |   0     0 |1409  1346 |0.13 0.62 0.91|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:31 ubuntu dstat.sh[91998]: 29-09 12:56:31|  1   0  97   0   0|3148M  243M  189M 4263M|6501  4195 |  56k  216k|3.00  11.0 | 993  1367 |0.13 0.62 0.91|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:32 ubuntu dstat.sh[91998]: 29-09 12:56:32|  1   1  97   0   0|3148M  243M  189M 4263M|8005  5577 |   0    40k|   0  4.00 | 991  1358 |0.13 0.62 0.91|  0   0   0|   0     0 |   0     0 | 16  158    4    1    0
Sep 29 12:56:33 ubuntu dstat.sh[91998]: 29-09 12:56:33| 13  16  66   3   0|3179M  209M  189M 4264M|  89k 6164 |1404k  144k|37.0  4.00 |2883  4308 |0.13 0.62 0.91|1.0   0 294|   0     0 |   0     0 | 16  158    4    2    0
Sep 29 12:56:34 ubuntu dstat.sh[91998]: 29-09 12:56:34| 25  12  62   0   0|3179M  210M  189M 4264M|8092  4371 |  92k   40k|4.00  5.00 |2198  2901 |0.12 0.61 0.91|3.0   0 224|   0     0 |   0     0 | 16  158    4    2    0
Sep 29 12:56:35 ubuntu dstat.sh[91998]: 29-09 12:56:35| 15   5  78   1   0|3029M  358M  189M 4264M|9069  5690 | 232k   12k|4.00  1.00 |1860  2566 |0.12 0.61 0.91|2.0   0 5.0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:36 ubuntu dstat.sh[91998]: 29-09 12:56:36| 45   6  48   0   0|3094M  294M  189M 4264M|  12k 3999 |   0     0 |   0     0 |1514  1632 |0.12 0.61 0.91|3.0   0 2.0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:37 ubuntu dstat.sh[91998]: 29-09 12:56:37| 48  10  42   0   0|3147M  240M  189M 4265M|  21k   19k|4097B  284k|1.00  19.0 |2875  5811 |0.12 0.61 0.91|4.0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:38 ubuntu dstat.sh[91998]: 29-09 12:56:38| 25   4  70   0   0|3169M  216M  189M 4268M|  11k 7245 |   0   376k|   0  30.0 |2672  7325 |0.12 0.61 0.91|1.0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:39 ubuntu dstat.sh[91998]: 29-09 12:56:39|  1   1  97   0   0|3169M  216M  189M 4268M|9055  5918 |   0    40k|   0  3.00 |1037  1438 |0.11 0.60 0.90|1.0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:40 ubuntu dstat.sh[91998]: 29-09 12:56:40|  2   1  96   0   0|3157M  228M  189M 4268M|8465  5944 |   0     0 |   0     0 |1008  1421 |0.11 0.60 0.90|1.0   0 1.0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:41 ubuntu dstat.sh[91998]: 29-09 12:56:41|  3   1  96   0   0|3157M  228M  189M 4268M|  20k   16k|   0   260k|   0  23.0 |1332  1958 |0.11 0.60 0.90|1.0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:42 ubuntu dstat.sh[91998]: 29-09 12:56:42|  2   0  96   0   0|3157M  227M  190M 4268M|  11k 7548 |   0   180k|   0  11.0 |1095  1457 |0.11 0.60 0.90|  0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:43 ubuntu dstat.sh[91998]: 29-09 12:56:43|  3   1  95   0   0|3156M  228M  190M 4268M|  53k   20k|   0   132k|   0  17.0 |1765  1952 |0.11 0.60 0.90|  0   0 2.0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:44 ubuntu dstat.sh[91998]: 29-09 12:56:44|  3   1  95   0   0|3157M  228M  190M 4268M|  16k   14k|   0    92k|   0  12.0 |1171  1718 |0.10 0.59 0.90|  0   0   0|   0     0 |   0     0 | 16  150    4    2    0
Sep 29 12:56:45 ubuntu dstat.sh[91998]: 29-09 12:56:45|  3   1  95   0   0|3156M  228M  190M 4268M|  19k   13k|   0   424k|   0  25.0 |1230  1685 |0.10 0.59 0.90|1.0   0 2.0|   0     0 |   0     0 | 16  149    4    2    0
Sep 29 12:56:46 ubuntu dstat.sh[91998]: 29-09 12:56:46| 24   7  68   1   0|3078M  306M  190M 4268M|  11k 8048 |4097B  176k|1.00  29.0 |2081  2882 |0.10 0.59 0.90|4.0   0  26|   0     0 |   0     0 | 16  137    4    2    0
Sep 29 12:56:47 ubuntu dstat.sh[91998]: 29-09 12:56:47| 25   3  72   0   0|3103M  281M  190M 4268M|7846  6233 |  16k    0 |2.00     0 |1371  1879 |0.10 0.59 0.90|1.0   0 2.0|   0     0 |   0     0 | 16  137    4    2    0
Sep 29 12:56:48 ubuntu dstat.sh[91998]: 29-09 12:56:48| 20   5  72   3   0|3135M  249M  190M 4269M|6953  4116 | 276k 1898k|18.0  98.1 |1536  3038 |0.10 0.59 0.90|  0 1.0 1.0|   0     0 |   0     0 | 16  137    4    2    0
Sep 29 12:56:49 ubuntu dstat.sh[91998]: 29-09 12:56:49| 13   3  73  10   0|3149M  234M  190M 4270M|6303  4574 | 879k   48k|42.0  4.00 |1246  1589 |0.17 0.59 0.90|1.0   0   0|   0     0 |   0     0 | 16  137    4    2    0
Sep 29 12:56:50 ubuntu dstat.sh[91998]: 29-09 12:56:50| 26   7  66   1   0|3164M  217M  190M 4271M|  57k   54k| 160k  773k|8.01   119 |3653  9256 |0.17 0.59 0.90|4.0   0 3.0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:51 ubuntu dstat.sh[91998]: 29-09 12:56:51|  2   1  96   0   0|3164M  217M  190M 4271M|7440  4628 |   0   304k|   0  17.0 |1105  1680 |0.17 0.59 0.90|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:52 ubuntu dstat.sh[91998]: 29-09 12:56:52|  1   0  97   0   0|3164M  217M  190M 4271M|  10k 5378 |   0    44k|   0  6.00 |1107  1605 |0.17 0.59 0.90|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:53 ubuntu dstat.sh[91998]: 29-09 12:56:53|  3   2  95   0   0|3147M  234M  190M 4271M|8331  4448 |   0    80k|   0  6.00 |1165  1647 |0.17 0.59 0.90|  0   0 2.0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:54 ubuntu dstat.sh[91998]: 29-09 12:56:54|  2   1  97   0   0|3147M  234M  190M 4271M|  11k 6872 |   0   136k|   0  16.0 |1109  1574 |0.16 0.58 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:55 ubuntu dstat.sh[91998]: 29-09 12:56:55|  1   0  97   0   0|3147M  234M  190M 4271M|  34k 5642 |   0    40k|   0  1.00 |1439  1461 |0.16 0.58 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:56 ubuntu dstat.sh[91998]: 29-09 12:56:56|  1   0  97   0   0|3147M  234M  190M 4271M|  10k 4453 |   0   484k|   0  36.0 |1205  1826 |0.16 0.58 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:57 ubuntu dstat.sh[91998]: 29-09 12:56:57|  2   1  96   0   0|3147M  234M  190M 4271M|9557  8219 |   0    36k|   0  4.00 |1032  1455 |0.16 0.58 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:58 ubuntu dstat.sh[91998]: 29-09 12:56:58|  2   0  98   0   0|3147M  234M  190M 4271M|6495  4074 |   0     0 |   0     0 | 946  1334 |0.16 0.58 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:56:59 ubuntu dstat.sh[91998]: 29-09 12:56:59|  2   0  97   0   0|3147M  234M  190M 4271M|8969  5166 |   0     0 |   0     0 |1043  1424 |0.15 0.57 0.89|  0   0   0|   0     0 |   0     0 | 16  144    4    2    0
Sep 29 12:57:00 ubuntu dstat.sh[91998]: 29-09 12:57:00|  2   1  94   2   0|3147M  234M  190M 4271M|  16k   11k|   0  7489k|   0   564 |2357  2308 |0.15 0.57 0.89|1.0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:01 ubuntu dstat.sh[91998]: 29-09 12:57:01|  1   0  97   0   0|3147M  234M  190M 4271M|7484  5287 |   0   180k|   0  11.0 | 966  1385 |0.15 0.57 0.89|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:02 ubuntu dstat.sh[91998]: 29-09 12:57:02|  1   1  98   0   0|3147M  234M  190M 4271M|9653  6316 |   0    40k|   0  4.00 |1054  1448 |0.15 0.57 0.89|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:03 ubuntu dstat.sh[91998]: 29-09 12:57:03|  2   1  96   0   0|3147M  233M  190M 4271M|8994  4386 |   0     0 |   0     0 |1042  1482 |0.15 0.57 0.89|  0   0 2.0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:04 ubuntu dstat.sh[91998]: 29-09 12:57:04|  2   1  97   0   0|3147M  233M  190M 4271M|  16k   14k|   0     0 |   0     0 | 974  1392 |0.13 0.56 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:05 ubuntu dstat.sh[91998]: 29-09 12:57:05|  2   0  96   0   0|3147M  233M  190M 4271M|8128  4514 |   0  1359k|   0   172 |1318  1440 |0.13 0.56 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:06 ubuntu dstat.sh[91998]: 29-09 12:57:06|  1   0  97   0   0|3147M  233M  190M 4271M|  11k 8699 |   0     0 |   0     0 | 926  1792 |0.13 0.56 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:07 ubuntu dstat.sh[91998]: 29-09 12:57:07|  3   1  95   0   0|3147M  233M  190M 4271M|  20k   16k|   0   152k|   0  14.0 |1239  1845 |0.13 0.56 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:08 ubuntu dstat.sh[91998]: 29-09 12:57:08|  2   1  97   0   0|3147M  233M  190M 4271M|  24k 3963 |   0   180k|   0  11.0 |1340  1520 |0.13 0.56 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:09 ubuntu dstat.sh[91998]: 29-09 12:57:09|  2   0  97   0   0|3147M  234M  190M 4271M|  22k 4302 |   0    40k|   0  4.00 |1336  1522 |0.12 0.55 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:10 ubuntu dstat.sh[91998]: 29-09 12:57:10|  2   0  96   0   0|3147M  234M  190M 4271M|  11k 5584 |   0   320k|   0  15.0 |1201  1773 |0.12 0.55 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:11 ubuntu dstat.sh[91998]: 29-09 12:57:11|  3   1  95   0   0|3147M  233M  190M 4271M|  20k   16k|   0   352k|   0  27.0 |1343  1939 |0.12 0.55 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:12 ubuntu dstat.sh[91998]: 29-09 12:57:12|  3   1  97   0   0|3147M  233M  190M 4271M|9602  7719 |   0     0 |   0     0 |1062  1533 |0.12 0.55 0.88|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:13 ubuntu dstat.sh[91998]: 29-09 12:57:13|  3   1  95   0   0|3147M  233M  190M 4271M|  22k   20k|   0   116k|   0  12.0 |1362  2016 |0.12 0.55 0.88|  0   0 2.0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:14 ubuntu dstat.sh[91998]: 29-09 12:57:14|  3   1  95   1   0|3147M  233M  190M 4271M|  17k   15k|   0   132k|   0  15.0 |1280  1906 |0.11 0.54 0.87|  0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:15 ubuntu dstat.sh[91998]: 29-09 12:57:15|  2   0  96   1   0|3147M  233M  190M 4271M|8413  5002 |   0  1044k|   0   160 |1428  1710 |0.11 0.54 0.87|  0   0 2.0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:16 ubuntu dstat.sh[91998]: 29-09 12:57:16| 10   2  87   0   0|3165M  215M  190M 4272M|  11k 5011 |   0    64k|   0  7.01 |1218  1532 |0.11 0.54 0.87|1.0   0 2.0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:17 ubuntu dstat.sh[91998]: 29-09 12:57:17| 22   4  72   0   0|3199M  181M  190M 4272M|  10k 7096 |   0    36k|   0  3.00 |1293  1552 |0.11 0.54 0.87|1.0   0   0|   0     0 |   0     0 | 16  146    4    2    0
Sep 29 12:57:18 ubuntu dstat.sh[91998]: 29-09 12:57:18| 24   3  73   0   0|3207M  173M  190M 4272M|  50k   47k|  20k    0 |1.00     0 |1450  2052 |0.11 0.54 0.87|1.0   0 4.0|   0     0 |   0     0 | 16  151    4    2    0
Sep 29 12:57:19 ubuntu dstat.sh[91998]: 29-09 12:57:19| 25   4  71   0   0|3171M  209M  190M 4272M|  32k   27k|   0   260k|   0  21.0 |1598  2227 |0.34 0.59 0.88|1.0   0  13|   0     0 |   0     0 | 16  151    4    2    0
Sep 29 12:57:20 ubuntu dstat.sh[91998]: 29-09 12:57:20| 19   4  77   0   0|3193M  187M  190M 4272M|  13k 5432 |   0   200k|   0  19.0 |1479  2329 |0.34 0.59 0.88|  0   0   0|   0     0 |   0     0 | 16  151    5    2    0
Sep 29 12:57:21 ubuntu dstat.sh[91998]: 29-09 12:57:21|  1   0  96   0   0|3193M  187M  190M 4272M|  32k 4386 |   0  1172k|   0  76.0 |1525  1724 |0.34 0.59 0.88|  0   0   0|   0     0 |   0     0 | 16  151    5    2    0
Sep 29 12:57:22 ubuntu dstat.sh[91998]: 29-09 12:57:22| 12   7  80   0   0|3194M  186M  190M 4272M|  12k 9103 |   0    44k|   0  6.00 |1968  6425 |0.34 0.59 0.88|  0   0  34|   0     0 |   0     0 | 16  151    5    3    0
Sep 29 12:57:23 ubuntu dstat.sh[91998]: 29-09 12:57:23|  2   0  96   0   0|3194M  186M  190M 4272M|8899  6414 |   0   116k|   0  12.0 |1073  1519 |0.34 0.59 0.88|  0   0 2.0|   0     0 |   0     0 | 16  151    5    2    0
Sep 29 12:57:24 ubuntu dstat.sh[91998]: 29-09 12:57:24|  2   0  97   0   0|3194M  186M  190M 4272M|9044  5497 |   0    92k|   0  10.0 |1042  1456 |0.32 0.58 0.88|  0   0   0|   0     0 |   0     0 | 16  151    5    2    0
Sep 29 12:57:25 ubuntu dstat.sh[91998]: 29-09 12:57:25|  1   1  97   0   0|3194M  186M  190M 4272M|9088  5388 |   0     0 |   0     0 |1018  1410 |0.32 0.58 0.88|  0   0   0|   0     0 |   0     0 | 16  151    5    2    0
Sep 29 12:57:26 ubuntu dstat.sh[91998]: 29-09 12:57:26|  2   0  97   0   0|3194M  186M  190M 4272M|6797  4103 |   0     0 |   0     0 | 894  1317 |0.32 0.58 0.88|  0   0   0|   0     0 |   0     0 | 16  151    4    2    0
Sep 29 12:57:27 ubuntu dstat.sh[91998]: 29-09 12:57:27|  2   0  97   0   0|3194M  186M  190M 4272M|8433  6472 |   0     0 |   0     0 | 930  1402 |0.32 0.58 0.88|  0   0   0|   0     0 |   0     0 | 16  151    4    2    0
Sep 29 12:57:28 ubuntu dstat.sh[91998]: 29-09 12:57:28|  2   1  97   0   0|3194M  186M  190M 4272M|  12k 9127 |   0    88k|   0  6.00 |1037  1470 |0.32 0.58 0.88|  0   0   0|   0     0 |   0     0 | 16  153    5    2    0
Sep 29 12:57:29 ubuntu dstat.sh[91998]: 29-09 12:57:29|  1   1  97   0   0|3194M  186M  190M 4272M|8246  5469 |   0     0 |   0     0 |1037  1427 |0.29 0.57 0.87|  0   0   0|   0     0 |   0     0 | 16  153    5    2    0
Sep 29 12:57:30 ubuntu dstat.sh[91998]: 29-09 12:57:30|  2   0  97   0   0|3194M  186M  190M 4272M|  11k 7514 |   0   156k|   0  26.0 |1144  1808 |0.29 0.57 0.87|  0   0   0|   0     0 |   0     0 | 16  153    4    2    0
Sep 29 12:57:31 ubuntu dstat.sh[91998]: 29-09 12:57:31|  1   1  96   0   0|3194M  186M  190M 4272M|  20k 5667 |   0  1420k|   0   180 |1590  1522 |0.29 0.57 0.87|  0   0   0|   0     0 |   0     0 | 16  153    4    2    0
Sep 29 12:57:32 ubuntu dstat.sh[91998]: 29-09 12:57:32|  2   1  97   0   0|3194M  186M  190M 4272M|  27k 6867 |   0    64k|   0  4.00 |1339  1509 |0.29 0.57 0.87|  0   0   0|   0     0 |   0     0 | 16  153    5    2    0
Sep 29 12:57:33 ubuntu dstat.sh[91998]: 29-09 12:57:33| 18   4  73   3   0|3170M  209M  190M 4272M|7533  5141 | 432k    0 |28.0     0 |1358  1622 |0.29 0.57 0.87|1.0   0 9.0|   0     0 |   0     0 | 16  153    4    2    0
Sep 29 12:57:34 ubuntu dstat.sh[91998]: 29-09 12:57:34| 24   4  73   0   0|3203M  176M  190M 4272M|  10k 5414 |   0     0 |   0     0 |1405  1540 |0.35 0.57 0.87|1.0   0   0|   0     0 |   0     0 | 16  153    4    1    0
Sep 29 12:57:35 ubuntu dstat.sh[91998]: 29-09 12:57:35| 25   2  72   0   0|3167M  212M  190M 4273M|  40k   36k|   0     0 |   0     0 |1409  1704 |0.35 0.57 0.87|1.0   0 2.0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:36 ubuntu dstat.sh[91998]: 29-09 12:57:36| 24   3  73   0   0|3191M  188M  190M 4273M|7556  4574 |   0     0 |   0     0 |1212  1366 |0.35 0.57 0.87|1.0   0 1.0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:37 ubuntu dstat.sh[91998]: 29-09 12:57:37| 26   2  71   0   0|3214M  165M  190M 4273M|  60k   58k|   0   164k|   0  14.0 |1589  2137 |0.35 0.57 0.87|1.0   0   0|   0     0 |   0     0 | 16  156    4    1    0
Sep 29 12:57:38 ubuntu dstat.sh[91998]: 29-09 12:57:38| 23   4  72   0   0|3185M  194M  190M 4273M|  48k   43k|   0  1008k|   0  80.0 |1729  2465 |0.35 0.57 0.87|1.0   0 2.0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:39 ubuntu dstat.sh[91998]: 29-09 12:57:39| 24   2  72   0   0|3208M  171M  190M 4273M|  18k 4686 |   0    40k|   0  4.00 |1303  1434 |0.64 0.63 0.89|1.0   0   0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:40 ubuntu dstat.sh[91998]: 29-09 12:57:40| 14   2  83   0   0|3218M  161M  190M 4273M|  68k   41k|   0    92k|   0  12.0 |1618  1954 |0.64 0.63 0.89|  0   0 1.0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:41 ubuntu dstat.sh[91998]: 29-09 12:57:41|  3   0  94   1   0|3218M  161M  190M 4273M|  30k   26k|  20k  400k|2.00  71.0 |1440  1969 |0.64 0.63 0.89|  0   0   0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:42 ubuntu dstat.sh[91998]: 29-09 12:57:42|  2   1  96   0   0|3218M  161M  190M 4273M|  22k   19k|   0     0 |   0     0 |1061  1439 |0.64 0.63 0.89|  0   0   0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:43 ubuntu dstat.sh[91998]: 29-09 12:57:43|  3   1  94   0   0|3218M  161M  190M 4273M|  27k   25k|   0   236k|   0  21.0 |1311  1965 |0.64 0.63 0.89|  0   0 2.0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:44 ubuntu dstat.sh[91998]: 29-09 12:57:44|  4   0  95   0   0|3218M  161M  190M 4273M|  27k   25k|   0   104k|   0  12.0 |1286  1938 |0.59 0.62 0.89|  0   0   0|   0     0 |   0     0 | 16  155    4    1    0
Sep 29 12:57:45 ubuntu dstat.sh[91998]: 29-09 12:57:45|  1   0  97   0   0|3218M  161M  190M 4273M|8935  5156 |   0   396k|   0  28.0 |1083  1548 |0.59 0.62 0.89|  0   0   0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:46 ubuntu dstat.sh[91998]: 29-09 12:57:46|  1   1  96   0   0|3218M  161M  190M 4273M|  19k   16k|   0    36k|   0  4.00 | 987  1404 |0.59 0.62 0.89|  0   0 1.0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:47 ubuntu dstat.sh[91998]: 29-09 12:57:47|  1   1  97   0   0|3217M  161M  190M 4273M|9818  7285 |   0     0 |   0     0 | 950  1348 |0.59 0.62 0.89|  0   0   0|   0     0 |   0     0 | 16  155    5    1    0
Sep 29 12:57:48 ubuntu dstat.sh[91998]: 29-09 12:57:48|  2   0  96   0   0|3218M  161M  190M 4273M|  19k   16k|   0     0 |   0     0 | 971  1430 |0.59 0.62 0.89|  0   0   0|   0     0 |   0     0 | 16  155    3    1    0
Sep 29 12:57:49 ubuntu dstat.sh[91998]: 29-09 12:57:49|  2   1  96   1   0|3217M  161M  190M 4273M|  11k 5149 |   0  1700k|   0  89.0 |1220  1867 |0.54 0.61 0.88|1.0   0   0|   0     0 |   0     0 | 16  155    3    1    0
Sep 29 12:57:50 ubuntu dstat.sh[91998]: 29-09 12:57:50| 11   2  86   0   0|3161M  217M  190M 4273M|  84k   53k|   0   164k|   0  21.0 |1814  2139 |0.54 0.61 0.88|1.0   0 2.0|   0     0 |   0     0 | 16  159    3    7    0
Sep 29 12:57:51 ubuntu dstat.sh[91998]: 29-09 12:57:51| 25   2  72   0   0|3196M  182M  190M 4273M|9994  5558 |   0   364k|   0  44.0 |1319  1571 |0.54 0.61 0.88|1.0   0 1.0|   0     0 |   0     0 | 16  159    3    7    0
Sep 29 12:57:52 ubuntu dstat.sh[91998]: 29-09 12:57:52| 24   4  73   0   0|3218M  160M  190M 4273M|  34k   30k|   0    68k|   0  4.01 |1283  1659 |0.54 0.61 0.88|1.0   0   0|   0     0 |   0     0 | 16  159    4    7    0
Sep 29 12:57:53 ubuntu dstat.sh[91998]: 29-09 12:57:53|  9   1  88   0   0|3220M  158M  190M 4273M|  58k   55k|   0    80k|   0  5.99 |1332  2018 |0.54 0.61 0.88|1.0   0 5.0|   0     0 |   0     0 | 16  162    4    7    0
Sep 29 12:57:54 ubuntu dstat.sh[91998]: 29-09 12:57:54|  2   1  96   0   0|3220M  158M  190M 4273M|  24k   17k|   0    92k|   0  12.0 |1174  1734 |0.50 0.60 0.88|1.0   0   0|   0     0 |   0     0 | 16  162    4    7    0
Sep 29 12:57:55 ubuntu dstat.sh[91998]: 29-09 12:57:55|  2   0  95   1   0|3220M  157M  190M 4274M|  31k   25k| 296k   64k|13.0  3.00 |1236  1836 |0.50 0.60 0.88|  0   0   0|   0     0 |   0     0 | 16  161    3    7    0
Sep 29 12:57:56 ubuntu dstat.sh[91998]: 29-09 12:57:56|  2   0  97   0   0|3220M  157M  190M 4274M|8261  4340 |   0    40k|   0  1.00 |1064  1418 |0.50 0.60 0.88|  0   0   0|   0     0 |   0     0 | 16  161    3    7    0
Sep 29 12:57:57 ubuntu dstat.sh[91998]: 29-09 12:57:57|  7   1  92   0   0|3220M  157M  190M 4274M|  53k   51k|   0   128k|   0  9.00 |1341  1849 |0.50 0.60 0.88|  0   0   0|   0     0 |   0     0 | 16  162    3    7    0
Sep 29 12:57:58 ubuntu dstat.sh[91998]: 29-09 12:57:58|  1   0  97   0   0|3221M  157M  190M 4274M|  16k   15k|   0   108k|   0  9.00 |1130  1643 |0.50 0.60 0.88|  0   0   0|   0     0 |   0     0 | 16  162    3    7    0
Sep 29 12:57:59 ubuntu dstat.sh[91998]: 29-09 12:57:59|  3   1  96   0   0|3221M  157M  190M 4274M|  27k   25k|   0    40k|   0  3.00 |1233  1771 |0.46 0.59 0.87|  0   0   0|   0     0 |   0     0 | 16  161    4    7    0
